Time;Age;country;indicator;synthetic_val;population
77;25-50;NL;Hospitalisations;271;5479579
77;25-50;NL;Deaths;17;5479579
77;25-50;NL;Vaccination;0;5479579
77;25-50;NL;ICU admissions;37;5479579
77;25-50;NL;People in hospital;1235;5479579
77;25-50;NL;People in ICU;130;5479579
77;50+;DE;Cases;18340;37394315
77;50+;DE;Hospitalisations;211;37394315
77;50+;DE;Deaths;2;37394315
77;50+;DE;Vaccination;0;37394315
77;50+;DE;ICU admissions;10;37394315
77;50+;DE;People in hospital;1446;37394315
77;50+;DE;People in ICU;45;37394315
77;50+;NL;Cases;3126;7144884
77;50+;NL;Hospitalisations;44;7144884
77;50+;NL;Deaths;1;7144884
77;50+;NL;Vaccination;0;7144884
77;50+;NL;ICU admissions;1;7144884
77;50+;NL;People in hospital;218;7144884
77;50+;NL;People in ICU;5;7144884
77;<25;DE;Cases;27475;19905065
77;<25;DE;Hospitalisations;638;19905065
77;<25;DE;Deaths;0;19905065
77;<25;DE;Vaccination;0;19905065
77;<25;DE;ICU admissions;10;19905065
77;<25;DE;People in hospital;2787;19905065
77;<25;DE;People in ICU;17;19905065
77;<25;NL;Cases;8313;4850952
77;<25;NL;Hospitalisations;130;4850952
77;<25;NL;Deaths;0;4850952
77;<25;NL;Vaccination;0;4850952
77;<25;NL;ICU admissions;1;4850952
77;<25;NL;People in hospital;469;4850952
77;<25;NL;People in ICU;2;4850952
78;25-50;DE;Cases;50251;25855651
78;25-50;DE;Hospitalisations;2354;25855651
78;25-50;DE;Deaths;89;25855651
78;25-50;DE;Vaccination;0;25855651
78;25-50;DE;ICU admissions;241;25855651
78;25-50;DE;People in hospital;7994;25855651
78;25-50;DE;People in ICU;893;25855651
78;25-50;NL;Cases;7616;5479579
78;25-50;NL;Hospitalisations;284;5479579
78;25-50;NL;Deaths;14;5479579
78;25-50;NL;Vaccination;0;5479579
78;25-50;NL;ICU admissions;36;5479579
78;25-50;NL;People in hospital;1200;5479579
78;25-50;NL;People in ICU;141;5479579
78;50+;DE;Cases;22995;37394315
78;50+;DE;Hospitalisations;419;37394315
78;50+;DE;Deaths;1;37394315
78;50+;DE;Vaccination;0;37394315
78;50+;DE;ICU admissions;11;37394315
78;50+;DE;People in hospital;1327;37394315
78;50+;DE;People in ICU;41;37394315
78;50+;NL;Cases;5203;7144884
78;50+;NL;Hospitalisations;62;7144884
78;50+;NL;Deaths;0;7144884
78;50+;NL;Vaccination;0;7144884
78;50+;NL;ICU admissions;1;7144884
78;50+;NL;People in hospital;251;7144884
78;50+;NL;People in ICU;11;7144884
78;<25;DE;Cases;59121;19905065
78;<25;DE;Hospitalisations;736;19905065
78;<25;DE;Deaths;1;19905065
78;<25;DE;Vaccination;0;19905065
78;<25;DE;ICU admissions;8;19905065
78;<25;DE;People in hospital;2893;19905065
78;<25;DE;People in ICU;17;19905065
78;<25;NL;Cases;9940;4850952
78;<25;NL;Hospitalisations;112;4850952
78;<25;NL;Deaths;0;4850952
78;<25;NL;Vaccination;0;4850952
78;<25;NL;ICU admissions;0;4850952
78;<25;NL;People in hospital;402;4850952
78;<25;NL;People in ICU;6;4850952
79;25-50;DE;Cases;43924;25855651
79;25-50;DE;Hospitalisations;2114;25855651
79;25-50;DE;Deaths;60;25855651
79;25-50;DE;Vaccination;0;25855651
79;25-50;DE;ICU admissions;218;25855651
79;25-50;DE;People in hospital;10031;25855651
79;25-50;DE;People in ICU;1105;25855651
79;25-50;NL;Cases;7091;5479579
79;25-50;NL;Hospitalisations;332;5479579
79;25-50;NL;Deaths;16;5479579
79;25-50;NL;Vaccination;0;5479579
79;25-50;NL;ICU admissions;34;5479579
79;25-50;NL;People in hospital;1427;5479579
79;25-50;NL;People in ICU;175;5479579
79;50+;DE;Cases;32046;37394315
79;50+;DE;Hospitalisations;285;37394315
79;50+;DE;Deaths;3;37394315
79;50+;DE;Vaccination;0;37394315
79;50+;DE;ICU admissions;9;37394315
79;50+;DE;People in hospital;1588;37394315
79;50+;DE;People in ICU;54;37394315
79;50+;NL;Cases;3356;7144884
79;50+;NL;Hospitalisations;57;7144884
79;50+;NL;Deaths;1;7144884
79;50+;NL;Vaccination;0;7144884
79;50+;NL;ICU admissions;2;7144884
79;50+;NL;People in hospital;315;7144884
79;50+;NL;People in ICU;2;7144884
79;<25;DE;Cases;33554;19905065
79;<25;DE;Hospitalisations;866;19905065
79;<25;DE;Deaths;0;19905065
79;<25;DE;Vaccination;0;19905065
79;<25;DE;ICU admissions;7;19905065
79;<25;DE;People in hospital;2889;19905065
79;<25;DE;People in ICU;13;19905065
79;<25;NL;Cases;7874;4850952
79;<25;NL;Hospitalisations;126;4850952
79;<25;NL;Deaths;0;4850952
79;<25;NL;Vaccination;0;4850952
79;<25;NL;ICU admissions;1;4850952
79;<25;NL;People in hospital;639;4850952
79;<25;NL;People in ICU;2;4850952
80;25-50;DE;Cases;55238;25855651
80;25-50;DE;Hospitalisations;2734;25855651
80;25-50;DE;Deaths;75;25855651
80;25-50;DE;Vaccination;0;25855651
80;25-50;DE;ICU admissions;290;25855651
80;25-50;DE;People in hospital;8680;25855651
80;25-50;DE;People in ICU;1106;25855651
80;25-50;NL;Cases;5465;5479579
80;25-50;NL;Hospitalisations;280;5479579
80;25-50;NL;Deaths;13;5479579
80;25-50;NL;Vaccination;0;5479579
80;25-50;NL;ICU admissions;42;5479579
80;25-50;NL;People in hospital;1445;5479579
80;25-50;NL;People in ICU;183;5479579
80;50+;DE;Cases;24968;37394315
80;50+;DE;Hospitalisations;322;37394315
80;50+;DE;Deaths;1;37394315
80;50+;DE;Vaccination;0;37394315
80;50+;DE;ICU admissions;12;37394315
80;50+;DE;People in hospital;1937;37394315
80;50+;DE;People in ICU;59;37394315
80;50+;NL;Cases;3687;7144884
80;50+;NL;Hospitalisations;43;7144884
80;50+;NL;Deaths;0;7144884
80;50+;NL;Vaccination;0;7144884
80;50+;NL;ICU admissions;3;7144884
80;50+;NL;People in hospital;371;7144884
80;50+;NL;People in ICU;8;7144884
80;<25;DE;Cases;53101;19905065
80;<25;DE;Hospitalisations;1036;19905065
80;<25;DE;Deaths;0;19905065
80;<25;DE;Vaccination;0;19905065
80;<25;DE;ICU admissions;7;19905065
80;<25;DE;People in hospital;3421;19905065
80;<25;DE;People in ICU;31;19905065
80;<25;NL;Cases;8745;4850952
80;<25;NL;Hospitalisations;156;4850952
80;<25;NL;Deaths;0;4850952
80;<25;NL;Vaccination;0;4850952
80;<25;NL;ICU admissions;1;4850952
80;<25;NL;People in hospital;558;4850952
80;<25;NL;People in ICU;5;4850952
81;25-50;DE;Cases;41583;25855651
81;25-50;DE;Hospitalisations;1822;25855651
81;25-50;DE;Deaths;86;25855651
81;25-50;DE;Vaccination;0;25855651
81;25-50;DE;ICU admissions;265;25855651
81;25-50;DE;People in hospital;10017;25855651
81;25-50;DE;People in ICU;1351;25855651
81;25-50;NL;Cases;6086;5479579
81;25-50;NL;Hospitalisations;381;5479579
81;25-50;NL;Deaths;10;5479579
81;25-50;NL;Vaccination;0;5479579
81;25-50;NL;ICU admissions;49;5479579
81;25-50;NL;People in hospital;2067;5479579
81;25-50;NL;People in ICU;263;5479579
81;50+;DE;Cases;25318;37394315
81;50+;DE;Hospitalisations;282;37394315
81;50+;DE;Deaths;0;37394315
81;50+;DE;Vaccination;0;37394315
81;50+;DE;ICU admissions;13;37394315
81;50+;DE;People in hospital;2666;37394315
81;50+;DE;People in ICU;84;37394315
81;50+;NL;Cases;3939;7144884
81;50+;NL;Hospitalisations;68;7144884
81;50+;NL;Deaths;0;7144884
81;50+;NL;Vaccination;0;7144884
81;50+;NL;ICU admissions;3;7144884
81;50+;NL;People in hospital;376;7144884
81;50+;NL;People in ICU;5;7144884
81;<25;DE;Cases;49806;19905065
81;<25;DE;Hospitalisations;1352;19905065
81;<25;DE;Deaths;0;19905065
81;<25;DE;Vaccination;0;19905065
81;<25;DE;ICU admissions;5;19905065
81;<25;DE;People in hospital;3525;19905065
81;<25;DE;People in ICU;37;19905065
81;<25;NL;Cases;12821;4850952
81;<25;NL;Hospitalisations;100;4850952
81;<25;NL;Deaths;0;4850952
81;<25;NL;Vaccination;0;4850952
81;<25;NL;ICU admissions;1;4850952
81;<25;NL;People in hospital;750;4850952
81;<25;NL;People in ICU;4;4850952
82;25-50;DE;Cases;43486;25855651
82;25-50;DE;Hospitalisations;2593;25855651
82;25-50;DE;Deaths;120;25855651
82;25-50;DE;Vaccination;0;25855651
82;25-50;DE;ICU admissions;213;25855651
82;25-50;DE;People in hospital;10332;25855651
82;25-50;DE;People in ICU;1093;25855651
82;25-50;NL;Cases;11329;5479579
82;25-50;NL;Hospitalisations;431;5479579
82;25-50;NL;Deaths;11;5479579
82;25-50;NL;Vaccination;0;5479579
82;25-50;NL;ICU admissions;57;5479579
82;25-50;NL;People in hospital;1421;5479579
82;25-50;NL;People in ICU;294;5479579
82;50+;DE;Cases;26122;37394315
82;50+;DE;Hospitalisations;417;37394315
82;50+;DE;Deaths;1;37394315
82;50+;DE;Vaccination;0;37394315
82;50+;DE;ICU admissions;9;37394315
82;50+;DE;People in hospital;2243;37394315
82;50+;DE;People in ICU;46;37394315
82;50+;NL;Cases;4195;7144884
82;50+;NL;Hospitalisations;76;7144884
82;50+;NL;Deaths;3;7144884
82;50+;NL;Vaccination;0;7144884
82;50+;NL;ICU admissions;4;7144884
82;50+;NL;People in hospital;329;7144884
82;50+;NL;People in ICU;7;7144884
82;<25;DE;Cases;53813;19905065
82;<25;DE;Hospitalisations;1014;19905065
82;<25;DE;Deaths;0;19905065
82;<25;DE;Vaccination;0;19905065
82;<25;DE;ICU admissions;7;19905065
82;<25;DE;People in hospital;4182;19905065
82;<25;DE;People in ICU;25;19905065
82;<25;NL;Cases;10784;4850952
82;<25;NL;Hospitalisations;181;4850952
82;<25;NL;Deaths;0;4850952
82;<25;NL;Vaccination;0;4850952
82;<25;NL;ICU admissions;1;4850952
82;<25;NL;People in hospital;796;4850952
82;<25;NL;People in ICU;3;4850952
83;25-50;DE;Cases;53821;25855651
83;25-50;DE;Hospitalisations;2416;25855651
83;25-50;DE;Deaths;101;25855651
83;25-50;DE;Vaccination;0;25855651
83;25-50;DE;ICU admissions;320;25855651
83;25-50;DE;People in hospital;13991;25855651
83;25-50;DE;People in ICU;1619;25855651
83;25-50;NL;Cases;8608;5479579
83;25-50;NL;Hospitalisations;417;5479579
83;25-50;NL;Deaths;16;5479579
83;25-50;NL;Vaccination;0;5479579
83;25-50;NL;ICU admissions;50;5479579
83;25-50;NL;People in hospital;2283;5479579
83;25-50;NL;People in ICU;290;5479579
83;50+;DE;Cases;34775;37394315
83;50+;DE;Hospitalisations;460;37394315
83;50+;DE;Deaths;5;37394315
83;50+;DE;Vaccination;0;37394315
83;50+;DE;ICU admissions;15;37394315
83;50+;DE;People in hospital;2844;37394315
83;50+;DE;People in ICU;81;37394315
83;50+;NL;Cases;3542;7144884
83;50+;NL;Hospitalisations;71;7144884
83;50+;NL;Deaths;1;7144884
83;50+;NL;Vaccination;0;7144884
83;50+;NL;ICU admissions;4;7144884
83;50+;NL;People in hospital;446;7144884
83;50+;NL;People in ICU;10;7144884
83;<25;DE;Cases;63382;19905065
83;<25;DE;Hospitalisations;1016;19905065
83;<25;DE;Deaths;1;19905065
83;<25;DE;Vaccination;0;19905065
83;<25;DE;ICU admissions;9;19905065
83;<25;DE;People in hospital;4568;19905065
83;<25;DE;People in ICU;35;19905065
83;<25;NL;Cases;8303;4850952
83;<25;NL;Hospitalisations;233;4850952
83;<25;NL;Deaths;0;4850952
83;<25;NL;Vaccination;0;4850952
83;<25;NL;ICU admissions;2;4850952
83;<25;NL;People in hospital;800;4850952
83;<25;NL;People in ICU;4;4850952
84;25-50;DE;Cases;48341;25855651
84;25-50;DE;Hospitalisations;2164;25855651
84;25-50;DE;Deaths;140;25855651
84;25-50;DE;Vaccination;0;25855651
84;25-50;DE;ICU admissions;470;25855651
84;25-50;DE;People in hospital;15700;25855651
84;25-50;DE;People in ICU;1538;25855651
84;25-50;NL;Cases;9472;5479579
84;25-50;NL;Hospitalisations;404;5479579
84;25-50;NL;Deaths;29;5479579
84;25-50;NL;Vaccination;0;5479579
84;25-50;NL;ICU admissions;72;5479579
84;25-50;NL;People in hospital;2565;5479579
84;25-50;NL;People in ICU;296;5479579
84;50+;DE;Cases;22231;37394315
84;50+;DE;Hospitalisations;459;37394315
84;50+;DE;Deaths;6;37394315
84;50+;DE;Vaccination;0;37394315
84;50+;DE;ICU admissions;14;37394315
84;50+;DE;People in hospital;2591;37394315
84;50+;DE;People in ICU;64;37394315
84;50+;NL;Cases;3666;7144884
84;50+;NL;Hospitalisations;58;7144884
84;50+;NL;Deaths;3;7144884
84;50+;NL;Vaccination;0;7144884
84;50+;NL;ICU admissions;1;7144884
84;50+;NL;People in hospital;359;7144884
84;50+;NL;People in ICU;11;7144884
84;<25;DE;Cases;76252;19905065
84;<25;DE;Hospitalisations;741;19905065
84;<25;DE;Deaths;0;19905065
84;<25;DE;Vaccination;0;19905065
84;<25;DE;ICU admissions;7;19905065
84;<25;DE;People in hospital;4360;19905065
84;<25;DE;People in ICU;40;19905065
84;<25;NL;Cases;9454;4850952
84;<25;NL;Hospitalisations;151;4850952
84;<25;NL;Deaths;0;4850952
84;<25;NL;Vaccination;0;4850952
84;<25;NL;ICU admissions;1;4850952
84;<25;NL;People in hospital;1060;4850952
84;<25;NL;People in ICU;11;4850952
85;25-50;DE;Cases;60269;25855651
85;25-50;DE;Hospitalisations;2503;25855651
85;25-50;DE;Deaths;177;25855651
85;25-50;DE;Vaccination;0;25855651
85;25-50;DE;ICU admissions;338;25855651
85;25-50;DE;People in hospital;16584;25855651
85;25-50;DE;People in ICU;2259;25855651
85;25-50;NL;Cases;10138;5479579
85;25-50;NL;Hospitalisations;495;5479579
85;25-50;NL;Deaths;34;5479579
85;25-50;NL;Vaccination;0;5479579
85;25-50;NL;ICU admissions;70;5479579
85;25-50;NL;People in hospital;1897;5479579
85;25-50;NL;People in ICU;284;5479579
85;50+;DE;Cases;30401;37394315
85;50+;DE;Hospitalisations;465;37394315
85;50+;DE;Deaths;4;37394315
85;50+;DE;Vaccination;0;37394315
85;50+;DE;ICU admissions;18;37394315
85;50+;DE;People in hospital;2495;37394315
85;50+;DE;People in ICU;92;37394315
85;50+;NL;Cases;5789;7144884
85;50+;NL;Hospitalisations;75;7144884
85;50+;NL;Deaths;2;7144884
85;50+;NL;Vaccination;0;7144884
85;50+;NL;ICU admissions;0;7144884
85;50+;NL;People in hospital;538;7144884
85;50+;NL;People in ICU;22;7144884
85;<25;DE;Cases;49733;19905065
85;<25;DE;Hospitalisations;1013;19905065
85;<25;DE;Deaths;0;19905065
85;<25;DE;Vaccination;0;19905065
85;<25;DE;ICU admissions;6;19905065
85;<25;DE;People in hospital;4748;19905065
85;<25;DE;People in ICU;46;19905065
85;<25;NL;Cases;8456;4850952
85;<25;NL;Hospitalisations;235;4850952
85;<25;NL;Deaths;0;4850952
85;<25;NL;Vaccination;0;4850952
85;<25;NL;ICU admissions;2;4850952
85;<25;NL;People in hospital;832;4850952
85;<25;NL;People in ICU;7;4850952
86;25-50;DE;Cases;71001;25855651
86;25-50;DE;Hospitalisations;2728;25855651
86;25-50;DE;Deaths;215;25855651
86;25-50;DE;Vaccination;0;25855651
86;25-50;DE;ICU admissions;265;25855651
86;25-50;DE;People in hospital;16191;25855651
86;25-50;DE;People in ICU;1330;25855651
86;25-50;NL;Cases;7327;5479579
86;25-50;NL;Hospitalisations;442;5479579
86;25-50;NL;Deaths;45;5479579
86;25-50;NL;Vaccination;0;5479579
86;25-50;NL;ICU admissions;75;5479579
86;25-50;NL;People in hospital;2525;5479579
86;25-50;NL;People in ICU;369;5479579
86;50+;DE;Cases;42809;37394315
86;50+;DE;Hospitalisations;416;37394315
86;50+;DE;Deaths;7;37394315
86;50+;DE;Vaccination;0;37394315
86;50+;DE;ICU admissions;10;37394315
86;50+;DE;People in hospital;3399;37394315
86;50+;DE;People in ICU;86;37394315
86;50+;NL;Cases;6169;7144884
86;50+;NL;Hospitalisations;65;7144884
86;50+;NL;Deaths;2;7144884
86;50+;NL;Vaccination;0;7144884
86;50+;NL;ICU admissions;3;7144884
86;50+;NL;People in hospital;512;7144884
86;50+;NL;People in ICU;18;7144884
86;<25;DE;Cases;29385;19905065
86;<25;DE;Hospitalisations;1254;19905065
86;<25;DE;Deaths;2;19905065
86;<25;DE;Vaccination;0;19905065
86;<25;DE;ICU admissions;11;19905065
86;<25;DE;People in hospital;6265;19905065
86;<25;DE;People in ICU;48;19905065
86;<25;NL;Cases;8016;4850952
86;<25;NL;Hospitalisations;289;4850952
86;<25;NL;Deaths;1;4850952
86;<25;NL;Vaccination;0;4850952
86;<25;NL;ICU admissions;2;4850952
86;<25;NL;People in hospital;1012;4850952
86;<25;NL;People in ICU;5;4850952
87;25-50;DE;Cases;37646;25855651
87;25-50;DE;Hospitalisations;3373;25855651
87;25-50;DE;Deaths;364;25855651
87;25-50;DE;Vaccination;0;25855651
87;25-50;DE;ICU admissions;238;25855651
87;25-50;DE;People in hospital;18350;25855651
87;25-50;DE;People in ICU;1725;25855651
87;25-50;NL;Cases;7254;5479579
87;25-50;NL;Hospitalisations;594;5479579
87;25-50;NL;Deaths;61;5479579
87;25-50;NL;Vaccination;0;5479579
87;25-50;NL;ICU admissions;83;5479579
87;25-50;NL;People in hospital;2788;5479579
87;25-50;NL;People in ICU;440;5479579
87;50+;DE;Cases;10513;37394315
87;50+;DE;Hospitalisations;431;37394315
87;50+;DE;Deaths;7;37394315
87;50+;DE;Vaccination;0;37394315
87;50+;DE;ICU admissions;18;37394315
87;50+;DE;People in hospital;3371;37394315
87;50+;DE;People in ICU;107;37394315
87;50+;NL;Cases;5774;7144884
87;50+;NL;Hospitalisations;78;7144884
87;50+;NL;Deaths;1;7144884
87;50+;NL;Vaccination;0;7144884
87;50+;NL;ICU admissions;4;7144884
87;50+;NL;People in hospital;588;7144884
87;50+;NL;People in ICU;22;7144884
87;<25;DE;Cases;46864;19905065
87;<25;DE;Hospitalisations;1374;19905065
87;<25;DE;Deaths;1;19905065
87;<25;DE;Vaccination;0;19905065
87;<25;DE;ICU admissions;4;19905065
87;<25;DE;People in hospital;6613;19905065
87;<25;DE;People in ICU;50;19905065
87;<25;NL;Cases;7445;4850952
87;<25;NL;Hospitalisations;217;4850952
87;<25;NL;Deaths;0;4850952
87;<25;NL;Vaccination;0;4850952
87;<25;NL;ICU admissions;3;4850952
87;<25;NL;People in hospital;985;4850952
87;<25;NL;People in ICU;5;4850952
88;25-50;DE;Cases;35266;25855651
88;25-50;DE;Hospitalisations;2019;25855651
88;25-50;DE;Deaths;469;25855651
88;25-50;DE;Vaccination;0;25855651
88;25-50;DE;ICU admissions;184;25855651
88;25-50;DE;People in hospital;18027;25855651
88;25-50;DE;People in ICU;2118;25855651
88;25-50;NL;Cases;4663;5479579
88;25-50;NL;Hospitalisations;453;5479579
88;25-50;NL;Deaths;56;5479579
88;25-50;NL;Vaccination;0;5479579
88;25-50;NL;ICU admissions;54;5479579
88;25-50;NL;People in hospital;2738;5479579
88;25-50;NL;People in ICU;392;5479579
88;50+;DE;Cases;41331;37394315
88;50+;DE;Hospitalisations;415;37394315
88;50+;DE;Deaths;3;37394315
88;50+;DE;Vaccination;0;37394315
88;50+;DE;ICU admissions;19;37394315
88;50+;DE;People in hospital;4906;37394315
88;50+;DE;People in ICU;115;37394315
88;50+;NL;Cases;5572;7144884
88;50+;NL;Hospitalisations;100;7144884
88;50+;NL;Deaths;2;7144884
88;50+;NL;Vaccination;0;7144884
88;50+;NL;ICU admissions;9;7144884
88;50+;NL;People in hospital;618;7144884
88;50+;NL;People in ICU;21;7144884
88;<25;DE;Cases;50568;19905065
88;<25;DE;Hospitalisations;1506;19905065
88;<25;DE;Deaths;0;19905065
88;<25;DE;Vaccination;0;19905065
88;<25;DE;ICU admissions;7;19905065
88;<25;DE;People in hospital;5641;19905065
88;<25;DE;People in ICU;46;19905065
88;<25;NL;Cases;7111;4850952
88;<25;NL;Hospitalisations;284;4850952
88;<25;NL;Deaths;0;4850952
88;<25;NL;Vaccination;0;4850952
88;<25;NL;ICU admissions;1;4850952
88;<25;NL;People in hospital;1206;4850952
88;<25;NL;People in ICU;11;4850952
89;25-50;DE;Cases;43251;25855651
89;25-50;DE;Hospitalisations;2308;25855651
89;25-50;DE;Deaths;348;25855651
89;25-50;DE;Vaccination;0;25855651
89;25-50;DE;ICU admissions;237;25855651
89;25-50;DE;People in hospital;18844;25855651
89;25-50;DE;People in ICU;2317;25855651
89;25-50;NL;Cases;7928;5479579
89;25-50;NL;Hospitalisations;330;5479579
89;25-50;NL;Deaths;42;5479579
89;25-50;NL;Vaccination;0;5479579
89;25-50;NL;ICU admissions;44;5479579
89;25-50;NL;People in hospital;2957;5479579
89;25-50;NL;People in ICU;476;5479579
89;50+;DE;Cases;30047;37394315
89;50+;DE;Hospitalisations;355;37394315
89;50+;DE;Deaths;16;37394315
89;50+;DE;Vaccination;0;37394315
89;50+;DE;ICU admissions;17;37394315
89;50+;DE;People in hospital;4201;37394315
89;50+;DE;People in ICU;131;37394315
89;50+;NL;Cases;3196;7144884
89;50+;NL;Hospitalisations;76;7144884
89;50+;NL;Deaths;3;7144884
89;50+;NL;Vaccination;0;7144884
89;50+;NL;ICU admissions;3;7144884
89;50+;NL;People in hospital;746;7144884
89;50+;NL;People in ICU;17;7144884
89;<25;DE;Cases;48784;19905065
89;<25;DE;Hospitalisations;1109;19905065
89;<25;DE;Deaths;0;19905065
89;<25;DE;Vaccination;0;19905065
89;<25;DE;ICU admissions;8;19905065
89;<25;DE;People in hospital;7280;19905065
89;<25;DE;People in ICU;38;19905065
89;<25;NL;Cases;12406;4850952
89;<25;NL;Hospitalisations;170;4850952
89;<25;NL;Deaths;0;4850952
89;<25;NL;Vaccination;0;4850952
89;<25;NL;ICU admissions;1;4850952
89;<25;NL;People in hospital;1130;4850952
89;<25;NL;People in ICU;5;4850952
90;25-50;DE;Cases;58248;25855651
90;25-50;DE;Hospitalisations;3556;25855651
90;25-50;DE;Deaths;474;25855651
90;25-50;DE;Vaccination;0;25855651
90;25-50;DE;ICU admissions;165;25855651
90;25-50;DE;People in hospital;20330;25855651
90;25-50;DE;People in ICU;1791;25855651
90;25-50;NL;Cases;4640;5479579
90;25-50;NL;Hospitalisations;447;5479579
90;25-50;NL;Deaths;104;5479579
90;25-50;NL;Vaccination;0;5479579
90;25-50;NL;ICU admissions;51;5479579
90;25-50;NL;People in hospital;3880;5479579
90;25-50;NL;People in ICU;290;5479579
90;50+;DE;Cases;35471;37394315
90;50+;DE;Hospitalisations;424;37394315
90;50+;DE;Deaths;4;37394315
90;50+;DE;Vaccination;0;37394315
90;50+;DE;ICU admissions;19;37394315
90;50+;DE;People in hospital;3625;37394315
